X,Y,OBJECTID,KC_Fac_FID,KCParkFID,SiteName,SiteType,Owner,OwnerType,Manager,ManageType,Maintd_By,MaintType,Label_Type
-122.267780673542,47.5166113070567,1169,7215,4243506,Sturtevant Ravine,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.26850454985,47.5177047386135,1170,7215,4243506,Sturtevant Ravine,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.19515893407,47.3806482275304,1171,7263,5222002,East Hill Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1
-122.281542431791,47.485898533973,1172,15336,4231504,Riverton Park,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,0
-122.281627473061,47.4851864888441,1173,15336,4231504,Riverton Park,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,1
-122.049943963841,47.3142594849699,1174,15370,6211601,Keevie Lake Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.049912943221,47.3128289467734,1175,15370,6211601,Keevie Lake Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.363608615877,47.7677329891355,1176,2415,3260101,Hillwood Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.479232586028,47.4187495171547,1177,5483,3220703,Paradise Valley Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.473669519079,47.4137188138264,1178,5483,3220703,Paradise Valley Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.472321258679,47.4041618641749,1179,5483,3220703,Paradise Valley Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.170891177881,47.7757531449746,1180,5082,5260403,Bloomberg Hill Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-122.002822606797,47.5879442990545,1181,2686,6241101,Beaver Lake Park,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,0
-122.008503692444,47.5861879959035,1182,2686,6241101,Beaver Lake Park,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,1
-122.355835429528,47.7179370014254,1183,6998,3262502,Broadview Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.142991211295,47.560094113898,1184,5025,5241504,Horizon Highlands Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.145091192537,47.5615522057928,1185,5025,5241504,Horizon Highlands Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.282063662689,47.4822493016819,1186,2509,4231502,Southgate Park,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,0
-122.284112780767,47.4825043664208,1187,2509,4231502,Southgate Park,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,1
-122.349436805186,47.3052541120279,1188,6920,4211803,English Gardens Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,0
-122.351935857714,47.3037079397685,1189,6920,4211803,English Gardens Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.33327329212,47.6004627468654,1190,7048,4240512,Occidental Square,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.365265935377,47.7564838619585,1191,5390,3261202,Boeing Creek Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,0
-122.363595773488,47.7537512632862,1192,5390,3261202,Boeing Creek Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.149172433921,47.6565495213926,1193,2594,5251502,Bellevue Municipal Golf Course,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.017642728401,47.3119521079519,1194,7833,6211504,Union Stump Historical Park,Park Site,City of Black Diamond,City,City of Black Diamond,City,City of Black Diamond,City,1
-122.145047056126,47.480327220811,1195,2342,5231501,Maplewood Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.146445072029,47.4782538043441,1196,2342,5231501,Maplewood Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.397678935256,47.6668403892071,1197,7314,3251107,Carl S. English Jr. Botanical Gardens,Park Site,Army Corps of Engineers,Federal,Army Corps of Engineers,Federal,Army Corps of Engineers,Federal,1
-122.34190051586,47.5009961691868,1198,3061,4230701,Evergreen Athletic Field,Park Site,Highline School District,School District,Highline School District,School District,Highline School District,School District,1
-122.231845937873,47.4943890946547,1199,2502,4231202,Bryn Mawr Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.232721574116,47.4964035905253,1200,2502,4231202,Bryn Mawr Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.038174493485,47.4053802324904,1201,2669,6220903,Fred V. Habenicht Rotary Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.039243021502,47.4049941637638,1202,2669,6220903,Fred V. Habenicht Rotary Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.206653759319,47.5881028758804,1203,6902,5240802,Chesterfield Beach Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.205566858911,47.5880987994057,1204,6902,5240802,Chesterfield Beach Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.330888103987,47.7513069867736,1205,2272,4260802,James Keough Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.199973121397,47.7570896898931,1206,2597,5260702,Sammamish River Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,0
-122.207636545067,47.7570486143278,1207,2597,5260702,Sammamish River Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-122.25512131899,47.2602651400249,1208,15347,4213505,Rhubarb Park,Park Site,City of Pacific,City,City of Pacific,City,City of Pacific,City,1
-122.321227235525,47.4052383654222,1209,2548,4220802,Field House Park,Park Site,City of Des Moines,City,City of Des Moines,City,City of Des Moines,City,1
-121.786283901162,47.4895982933858,1210,2551,8230902,Shamrock Park,Park Site,Si View Metropolitan Park District,Park District,Si View Metropolitan Park District,Park District,Si View Metropolitan Park District,Park District,0
-121.785704452126,47.4898353516055,1211,2551,8230902,Shamrock Park,Park Site,Si View Metropolitan Park District,Park District,Si View Metropolitan Park District,Park District,Si View Metropolitan Park District,Park District,1
-121.967048748158,47.5767813653326,1212,2675,6241201,Duthie Hill Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.976634678482,47.5784400107143,1213,2675,6241201,Duthie Hill Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.303257742348,47.3326257478429,1214,2402,4210401,Wildwood Park - Federal Way,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1
-122.317363284704,47.735586617535,1215,2259,4261705,Paramount Open Space,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.247855055376,47.2807925764763,1216,8125,4212503,City Of Algona,Park Site,City of Algona,City,City of Algona,City,City of Algona,City,1
-122.207276667847,47.3200784034868,1217,8148,5210802,104th Avenue SE Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,0
-122.204764311693,47.3199818732746,1218,8148,5210802,104th Avenue SE Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1
-121.860631017475,47.3147642057942,1219,4663,7211101,Kanaskat Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.86279594278,47.3139622772001,1220,4663,7211101,Kanaskat Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-121.880690930129,47.315669986136,1221,4663,7211101,Kanaskat Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,2
-122.385518888831,47.7686044084558,1222,2401,3260203,Richmond Reserve,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,1
-122.283590911585,47.6194420774187,1223,7015,4252705,Stevens Triangle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.284209364398,47.5543004136646,1224,7205,4242206,Hitts Hill Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.282300568228,47.6089504377812,1225,2302,4253401,Madrona Park - Seattle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.283884112993,47.6103987025194,1226,2302,4253401,Madrona Park - Seattle,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.225549243312,47.6374134170093,1227,7883,5251906,Hunts Point Playfield,Park Site,City of Hunts Point,City,City of Hunts Point,City,City of Hunts Point,City,0
-122.225761129283,47.6370292975967,1228,7883,5251906,Hunts Point Playfield,Park Site,City of Hunts Point,City,City of Hunts Point,City,City of Hunts Point,City,1
-122.323652339043,47.5207941454458,1229,7214,4243206,South Park Meadow,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.193912899734,47.7092763421612,1230,2817,5262901,Heronfield Wetlands,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1
-122.166736472819,47.4514022727426,1231,2751,5232801,Renton Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.165485802252,47.4497494113153,1232,2751,5232801,Renton Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.365203632783,47.5546938281495,1233,7071,3242404,Cottage Grove Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.365207659911,47.5543648832376,1234,7071,3242404,Cottage Grove Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.254244564482,47.2685178046312,1235,15344,4213502,Elise Park,Park Site,City of Pacific,City,City of Pacific,City,City of Pacific,City,1
-122.32341339594,47.5968972164704,1236,7046,4240510,International Childrens Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.338735691054,47.6985381073373,1237,4984,4263102,Licton Springs Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-121.919308864473,47.6718116666188,1238,4287,7250901,Chinook Bend Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-121.924210046231,47.6700618137741,1239,4287,7250901,Chinook Bend Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
-122.298690539589,47.7200435851413,1240,6931,4262102,Albert Davis Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.144437872665,47.5413986921995,1241,2626,5241601,Coal Creek Natural Area,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,0
-122.165299572417,47.5509495918151,1242,2626,5241601,Coal Creek Natural Area,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1
-122.095440868462,47.560473738339,1243,5298,6241803,Lewis Creek Natural Area,Park Site,City of Issaquah,City,City of Issaquah,City,City of Issaquah,City,1
-122.180311852612,47.738069064025,1244,2708,5261601,East Norway Hill Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,0
-122.177842919827,47.7391252633768,1245,2708,5261601,East Norway Hill Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1
-122.377590901817,47.5805903165334,1246,7054,3241103,Belvedere Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,0
-122.376411595251,47.5807302785972,1247,7054,3241103,Belvedere Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1
-122.464588882852,47.3448655143118,1248,7307,3210601,Northilla Beach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,0
-122.462193460894,47.3436514973869,1249,7307,3210601,Northilla Beach Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,1
